a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,2004402980,06000-15118,RBS-QPKND-53,40,PRC-RCT,購買入庫,F24-9290169,60,1525.47,91529,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,2004402980,06000-22603,RCS-P020DBND-1,40,PRC-RCT,購買入庫,F24-9290172,60,1382.17,82931,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,2004402980,06000-22603,RCS-P020DBND-1,40,PRC-RCT,購買入庫,F24-9300317,120,1382.17,165861,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,2004202950,06000-30301,NUS-QPNRD-1,40,PRC-RCT,購買入庫,F24-9290175,20,2670.93,53419,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,2004202950,06000-30301,NUS-QPNRD-1,40,PRC-RCT,購買入庫,F24-9220305,40,2670.93,106838,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,2002102630,06000-40001,BAS-NP25ND-7,40,PRC-RCT,購買入庫,F24-X160040,320,2112.6,676032,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,2002702640,06000-40907,ACS-BPMD-9,40,PRC-RCT,購買入庫,F24-9220319,1855,437.92,812342,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,2002702640,06000-40908,ACS-BPMD-10,40,PRC-RCT,購買入庫,F24-X030101,1181,512.58,605357,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,2001902540,06000-41603,AMS-B24BGE-1,40,PRC-RCT,購買入庫,F24-X130124,2,510.05,1021,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,2001802530,06000-50501,ATS-B6SAS-1,40,PRC-RCT,購買入庫,F24-9300328,1000,743.36,743360,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,2001802530,06000-50501,ATS-B6SAS-1,40,PRC-RCT,購買入庫,F24-9290191,135,743.36,100354,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,2001802530,06000-50501,ATS-B6SAS-1,40,PRC-RCT,購買入庫,F24-X060118,146,736.5,107529,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,2006101000,06000-52502,VBS-QPLADG-2,40,PRC-RCT,購買入庫,F24-9300331,1100,1352.85,1488135,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,2006301000,06000-58901,RFS-QPKSM-1,40,PRC-RCT,購買入庫,F24-9290201,390,1988.11,775363,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,2004402980,06000-61802,RBS-QP3EX-2,40,PRC-RCT,購買入庫,F24-9220385,90,1146.47,103183,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,2006701000,06000-62001,RCS-B020DAND-1,40,PRC-RCT,購買入庫,F24-9220387,476,1549.77,737691,
82,201910,12,部品　　　　　　　　　　　　　,F6061,生産管理グループ,20191016,4217,㈱不二テクノス,2003602830,06010-11821,ｺｲﾙｿｳｸﾐﾀﾃJF3,40,PRC-RCT,購買入庫,U12-9250143,6,859.6,5158,
82,201910,12,部品　　　　　　　　　　　　　,F6061,生産管理グループ,20191016,4217,㈱不二テクノス,2002902720,06010-12041,ｺｲﾙｿｳAS DBS/WH6,40,PRC-RCT,購買入庫,U12-9250144,100,398.19,39819,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,8002006800,07000-50912,CJ3-2F2GQKS-2,40,PRC-RCT,購買入庫,F24-X130142,100,842.03,84203,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,8008007000,07000-92911,FUP-172SM-1,40,PRC-RCT,購買入庫,F24-9220471,300,845.5,253650,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,8002006800,07000R50906,CJ3-2F2G-AR,40,PRC-RCT,購買入庫,F24-X060145,100,670.88,67088,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,8002006800,07000R50906,CJ3-2F2G-AR,40,PRC-RCT,購買入庫,F24-X140086,300,670.88,201264,
82,201910,12,部品　　　　　　　　　　　　　,F6061,生産管理グループ,20191016,4217,㈱不二テクノス,5408351000,08121-21730,ﾎﾝﾀｲPGM-ND,40,PRC-RCT,購買入庫,U12-9240173,2560,377.03,965197,
78,201910,50,試作（販売品）　　　　　　　　,F3006,調達部調達２グループ,20191016,4217,㈱不二テクノス,2005003080,09096-04420,ﾈｼﾞ RUS RCS,40,PRC-RCT,購買入庫,F50-X020004,2,1.78,4,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,2002102630,26000-00104,BAS-RF3-200,40,PRC-RCT,購買入庫,F24-X160041,300,2432.85,729855,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,2002102630,26000-02906,BAS-RP3ND-4,40,PRC-RCT,購買入庫,F24-X160042,28,2411.85,67532,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,2002102630,26000-02906,BAS-RP3ND-4,40,PRC-RCT,購買入庫,F24-X130168,11,2579.85,28379,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,2002102630,26000R00714,BAS-RF3SM-4R,40,PRC-RCT,購買入庫,F24-X130170,479,2436,1166844,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,5601004860,51000-03307,PJD-05200ME-5,40,PRC-RCT,購買入庫,F24-X060302,130,1307.08,169921,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,5601004860,51000-03308,PJD-05200ME-6,40,PRC-RCT,購買入庫,F24-X060303,200,1389.65,277930,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,9501007250,B2041-42210H,CE-BODY-H4221,40,PRC-RCT,購買入庫,F24-X060349,2000,192.48,384960,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,9501007250,B2041-42210H,CE-BODY-H4221,40,PRC-RCT,購買入庫,F24-9290469,1000,206.02,206020,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,9501007250,B2041-42220C,CE-BODY-S4222C,40,PRC-RCT,購買入庫,F24-X010004,4000,208.64,834560,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,9501007250,B2041-51720H,CE-BODY-H5172,40,PRC-RCT,購買入庫,F24-9220854,3000,204.64,613920,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,9504401000,B6031-09810S,BS-HOUSING-S0981,40,PRC-RCT,購買入庫,F24-9290505,1080,116.55,125874,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,9504401000,B6060-01630S,BS-PIPE/A-S0163,40,PRC-RCT,購買入庫,F24-X060382,1500,307.27,460905,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,9504401000,B6110-00114S,BS-S/A-S0011,40,PRC-RCT,購買入庫,F24-X130358,1064,104.43,111114,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,9504401000,B6110-00114S,BS-S/A-S0011,40,PRC-RCT,購買入庫,F24-X060383,1096,104.43,114456,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,9504401000,B6161-13520S,BS-B/O-S1352,40,PRC-RCT,購買入庫,F24-X160043,100,425.04,42504,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,9504401000,B6161-13520S,BS-B/O-S1352,40,PRC-RCT,購買入庫,F24-9290519,260,445.39,115802,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,9504401000,B9021-01710S,BS-F/NUT-S0171,40,PRC-RCT,購買入庫,F24-X160044,1500,41.01,61515,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,9504401000,B9051-01321S,BS-SP-S0132,40,PRC-RCT,購買入庫,F24-X130371,220,3.15,693,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,9504401000,B9051-01321S,BS-SP-S0132,40,PRC-RCT,購買入庫,F24-X160045,5780,3.15,18207,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,9504401000,B9110-01420S,BS-STNR/A-S0142,40,PRC-RCT,購買入庫,F24-X130393,105,111.13,11669,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,9504401000,B9110-01420S,BS-STNR/A-S0142,40,PRC-RCT,購買入庫,F24-9290611,1495,111.13,166140,
78,201910,24,完成組立　　　　　　　　　　　,,,20191016,4217,㈱不二テクノス,8008007080,K13-581-142,EDP-1,40,PRC-RCT,購買入庫,F24-X060495,72,500.45,36033,
78,201910,51,試作（社内向）　　　　　　　　,F4102,膨張弁2グループ,20191016,4217,㈱不二テクノス,,TM4-0201262,ｴﾚﾒﾝﾄ固定冶具,40,PRC-OIN,ワンタイム購買,F51-9260048,2,7200,14400,F51-19-0965
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,7804006660,01400R04801,YCV5-2GHS-1R,40,PRC-RCT,購買入庫,F24-9220045,1500,101.4,152100,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,7804006660,01400R04802,YCV5-3GHS-1R,40,PRC-RCT,購買入庫,F24-9220046,300,102.78,30834,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,7804006660,01400R05201,YCV5-2NHS-1R,40,PRC-RCT,購買入庫,F24-9220047,900,150.65,135585,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,1002201180,02000-41904,FWE-1534QW,40,PRC-RCT,購買入庫,F24-9220052,50,1710.77,85539,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,1002201180,02000-65603,FWE-E1034NW,40,PRC-RCT,購買入庫,F24-9290030,20,1895.69,37914,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,1002201180,02000-65603,FWE-E1034NW,40,PRC-RCT,購買入庫,F24-X160075,100,2061.71,206171,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,1002201180,02000-65604,FWE-E1534NW,40,PRC-RCT,購買入庫,F24-X160074,100,2066.83,206683,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,1002001140,02000R77701,FFE-E5NTP-3R,40,PRC-RCT,購買入庫,F24-X160073,200,1731.22,346244,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,1002001150,02100-13501,FRE-3NTB-1,41,PRC-CRC,購買入庫訂正,F24-9220138,-40,1286.14,-51446,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,1002001150,02100-13501,FRE-3NTB-1,41,PRC-CRC,購買入庫訂正,F24-X160076,-8,1299.55,-10397,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,1002001150,02100-13501,FRE-3NTB-1,40,PRC-RCT,購買入庫,F24-X160076,8,1299.55,10397,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,1002001150,02100-13501,FRE-3NTB-1,40,PRC-RCT,購買入庫,F24-9220138,40,1286.14,51446,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,2005601000,02100-14903,US-PKD05QND-3,40,PRC-RCT,購買入庫,F24-9290074,150,506.94,76041,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,1002001140,02100-49002,FFE-E1034NWEX-2,40,PRC-RCT,購買入庫,F24-X160072,300,1683.72,505116,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,3501503780,04500-20127,DTP-P320QNDN-14,40,PRC-RCT,購買入庫,F24-9220256,3300,194.52,641916,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,2003802900,06000-18208,NKS-QP25ND-9,40,PRC-RCT,購買入庫,F24-9290171,30,1841.2,55236,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,2003802900,06000-18208,NKS-QP25ND-9,40,PRC-RCT,購買入庫,F24-9220298,60,1841.2,110472,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,2003802900,06000-18208,NKS-QP25ND-9,40,PRC-RCT,購買入庫,F24-9220298,30,1841.2,55236,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,2004202950,06000-27804,NUS-QPNND-26,40,PRC-RCT,購買入庫,F24-9220302,19,2311.26,43914,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,2004202950,06000-30301,NUS-QPNRD-1,40,PRC-RCT,購買入庫,F24-X130116,50,2713.18,135659,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,2004202950,06000-30301,NUS-QPNRD-1,40,PRC-RCT,購買入庫,F24-9300320,90,2670.93,240384,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,2004202950,06000-30301,NUS-QPNRD-1,40,PRC-RCT,購買入庫,F24-9290175,40,2670.93,106838,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,2002702640,06000-40907,ACS-BPMD-9,40,PRC-RCT,購買入庫,F24-9220319,2030,437.92,888978,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,2002702640,06000-40908,ACS-BPMD-10,40,PRC-RCT,購買入庫,F24-X030101,1184,512.58,606895,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,2004402980,06000-41002,RAS-QPKND-19,40,PRC-RCT,購買入庫,F24-9290182,450,1405.48,632466,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,2004402980,06000-41002,RAS-QPKND-19,40,PRC-RCT,購買入庫,F24-9300326,330,1405.48,463809,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,2001201000,06000-50402,AUS-QY2-200,40,PRC-RCT,購買入庫,F24-9220350,198,1738.73,344269,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,2006301000,06000-58901,RFS-QPKSM-1,40,PRC-RCT,購買入庫,F24-9290201,62,1988.11,123263,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,2006301000,06000-58901,RFS-QPKSM-1,40,PRC-RCT,購買入庫,F24-X060121,328,1985.74,651323,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,2005703000,06000-62401,RUS-B112PAND-1,40,PRC-RCT,購買入庫,F24-9290203,275,2293.88,630817,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,2005703000,06000-62401,RUS-B112PAND-1,40,PRC-RCT,購買入庫,F24-9300335,61,2293.88,139927,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,2001902540,06000R37604,AMS-B20BHD-1R,40,PRC-RCT,購買入庫,F24-9220410,590,424.03,250178,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,8001006790,07000-60102,HSF-C-48,40,PRC-RCT,購買入庫,F24-9220431,150,2101.83,315275,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,8008007000,07000-63404,FUP-D372GHS-1,40,PRC-RCT,購買入庫,F24-9220438,300,1064.3,319290,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,8008007000,07000-63404,FUP-D372GHS-1,40,PRC-RCT,購買入庫,F24-X170043,4,1055.51,4223,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,7401005860,07000-78907,DDF-084-1,40,PRC-RCT,購買入庫,F24-9220447,199,717.08,142699,
78,201910,50,試作（販売品）　　　　　　　　,F3007,調達部調達３グループ,20191017,4217,㈱不二テクノス,2004202950,09041-72590,ﾗﾍﾞﾙ(RUS/RCS),40,PRC-RCT,購買入庫,F50-X030029,5,1.05,6,
78,201910,50,試作（販売品）　　　　　　　　,F3007,調達部調達３グループ,20191017,4217,㈱不二テクノス,2005003080,09091-07550,Oﾘﾝｸﾞ(RUS RCS),40,PRC-RCT,購買入庫,F50-X030024,5,2.83,15,
78,201910,50,試作（販売品）　　　　　　　　,F3007,調達部調達３グループ,20191017,4217,㈱不二テクノス,2005003080,09096-04420,ﾈｼﾞ RUS RCS,40,PRC-RCT,購買入庫,F50-X030027,10,1.78,18,
78,201910,51,試作（社内向）　　　　　　　　,F4313,技術三部電磁弁3ｸﾞﾙｰﾌﾟ,20191017,4217,㈱不二テクノス,2005003080,09096-04420,ﾈｼﾞ RUS RCS,40,PRC-RCT,購買入庫,F51-X030028,6,1.78,11,
78,201910,50,試作（販売品）　　　　　　　　,F3007,調達部調達３グループ,20191017,4217,㈱不二テクノス,2005701000,09303-00111,ｲﾝｻｰﾄA(RUS),40,PRC-RCT,購買入庫,F50-X030025,5,25.09,126,
78,201910,50,試作（販売品）　　　　　　　　,F3007,調達部調達３グループ,20191017,4217,㈱不二テクノス,2005701000,09303-00210,ｲﾝｻｰﾄB(RUS),40,PRC-RCT,購買入庫,F50-X030026,5,22.36,112,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,7804006660,21400R00501,YCV5-2R,40,PRC-RCT,購買入庫,F24-9220528,600,101.4,60840,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,7804006660,21400R00502,YCV5-3R,40,PRC-RCT,購買入庫,F24-9220529,300,102.78,30834,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,5601004860,51000-03308,PJD-05200ME-6,40,PRC-RCT,購買入庫,F24-X060303,400,1389.65,555860,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,9501007260,B2010-38270C,CE-P/A-S3827C,40,PRC-RCT,購買入庫,F24-X030064,4000,134.82,539280,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,9501007260,B2010-39921C,CE-P/A-S3992C,40,PRC-RCT,購買入庫,F24-X170079,995,49.8,49551,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,9501007260,B2020-02310H,CE-S/A-H0231,40,PRC-RCT,購買入庫,F24-9220841,7000,16.96,118720,
78,201910,24,完成組立　　　　　　　　　　　,,,20191017,4217,㈱不二テクノス,9501007260,B2020-02310H,CE-S/A-H0231,40,PRC-RCT,購買入庫,F24-9290452,5000,16.96,84800,
